,number,value,datetime_start,datetime_complete,duration,params_beta1,params_beta2,params_hidden_dim,params_learning_rate,params_num_heads,params_num_layers,params_weight_decay,state
838,838,0.007934008059757096,2024-04-30 15:39:19.618916,2024-04-30 15:41:11.563003,0 days 00:01:51.944087,0.8853018015621216,0.9578396656879968,768,0.0006337141963247904,4,3,3.538127003609796e-05,COMPLETE
839,839,0.03290064837702941,2024-04-30 15:39:27.619457,2024-04-30 15:41:10.593199,0 days 00:01:42.973742,0.8854420688243893,0.9637798201209272,768,0.007979544276206618,4,3,4.6137285989757716e-05,COMPLETE
840,840,0.008255263848947885,2024-04-30 15:39:46.830495,2024-04-30 15:42:18.764944,0 days 00:02:31.934449,0.8868080974723876,0.9397638301667218,768,0.001324511183025657,4,3,3.4814674642106186e-05,COMPLETE
841,841,0.009003039782068558,2024-04-30 15:40:39.064331,2024-04-30 15:42:17.462306,0 days 00:01:38.397975,0.884968371862866,0.951786966167013,768,0.0014187920885351893,4,3,3.516216844139181e-05,COMPLETE
842,842,0.00986931330294578,2024-04-30 15:41:10.697348,2024-04-30 15:42:55.622612,0 days 00:01:44.925264,0.8937763467237853,0.9419194607774475,768,0.0014666527002991923,4,3,3.6609594610023255e-05,COMPLETE
843,843,0.010293171432643355,2024-04-30 15:41:11.827482,2024-04-30 15:43:05.453855,0 days 00:01:53.626373,0.8943665477232993,0.9413816376820795,768,0.00146349667650671,4,3,3.219280591305898e-05,COMPLETE
844,844,0.01177854516474909,2024-04-30 15:42:17.527941,2024-04-30 15:43:57.527899,0 days 00:01:39.999958,0.7872370109114153,0.9359982516798842,768,0.001339291010724396,4,3,5.114202803089192e-05,COMPLETE
845,845,0.008373869193951677,2024-04-30 15:42:18.883260,2024-04-30 15:44:50.983455,0 days 00:02:32.100195,0.8933901963442288,0.941676080378412,768,0.001294320154366783,4,3,2.9860215076722252e-05,COMPLETE
846,846,0.008957273822713208,2024-04-30 15:42:31.880515,2024-04-30 15:56:55.988558,0 days 00:14:24.108043,0.8941564058360647,0.9426610964321079,768,0.0014606221845963375,4,3,2.9725096923558705e-05,COMPLETE
847,847,0.008712773031889748,2024-04-30 15:42:55.688210,2024-04-30 15:44:40.679343,0 days 00:01:44.991133,0.8944972956373461,0.9506080501471966,768,0.0012998294298048928,4,3,3.0854145156355726e-05,COMPLETE
848,848,0.007998824016759535,2024-04-30 15:42:56.066843,2024-04-30 16:20:33.625291,0 days 00:37:37.558448,0.8927085185499903,0.952255295528124,768,0.0009238389256489224,4,3,5.170166382163725e-05,COMPLETE
849,849,0.032825735897567626,2024-04-30 15:43:05.541210,2024-04-30 15:44:58.877403,0 days 00:01:53.336193,0.8923580422171636,0.5006014937009752,768,0.006842995601123636,4,3,5.163991832939392e-05,COMPLETE
850,850,0.008232012586627816,2024-04-30 15:43:27.606552,2024-04-30 15:48:35.832727,0 days 00:05:08.226175,0.8987194902886282,0.9493651272737169,768,0.000911179772670916,4,3,5.1536931371787497e-05,COMPLETE
851,851,0.008598112472982117,2024-04-30 15:43:57.634328,2024-04-30 15:45:35.495333,0 days 00:01:37.861005,0.8997672368465858,0.951103226079504,768,0.0009379076920114037,4,3,4.875935694823388e-05,COMPLETE
852,852,0.008153562494493151,2024-04-30 15:44:40.759490,2024-04-30 15:46:20.310822,0 days 00:01:39.551332,0.8829995263222126,0.960506862343229,128,0.000944422795393725,4,3,3.267955918764893e-05,COMPLETE
853,853,0.008785031064619104,2024-04-30 15:44:51.038349,2024-04-30 15:47:19.040093,0 days 00:02:28.001744,0.8823811713962882,0.9634659851117969,768,0.0009095689765098416,4,3,2.884461718424711e-05,COMPLETE
854,854,0.010930598070401521,2024-04-30 15:44:59.166254,2024-04-30 15:46:44.248736,0 days 00:01:45.082482,0.8421232527035136,0.965640688087465,128,0.003345736618632352,4,3,3.250573557511018e-05,COMPLETE
855,855,0.008034709853108054,2024-04-30 15:45:35.559281,2024-04-30 15:47:16.741653,0 days 00:01:41.182372,0.8820960209639914,0.9633956308944857,896,0.000873091233200095,4,3,4.935105342185076e-05,COMPLETE
856,856,0.009020159119796572,2024-04-30 15:45:40.347799,2024-04-30 17:21:20.976938,0 days 01:35:40.629139,0.8997097264959868,0.9647976878615695,128,0.000914195374985658,4,3,3.2210169204812527e-05,COMPLETE
857,857,0.008095330353100578,2024-04-30 15:46:20.393302,2024-04-30 15:48:13.945085,0 days 00:01:53.551783,0.8996897556256107,0.9672284677618657,896,0.0007766613384720354,4,3,4.893308765836544e-05,COMPLETE
858,858,0.00882043099450149,2024-04-30 15:46:44.314123,2024-04-30 15:48:45.929443,0 days 00:02:01.615320,0.8807247208527463,0.9682089392138786,896,0.0007988600429972296,4,3,4.742291304383272e-05,COMPLETE
859,859,0.007357847800244501,2024-04-30 15:47:16.831832,2024-04-30 15:49:15.692314,0 days 00:01:58.860482,0.8857028771019989,0.9711371503220307,896,0.0007907449447450063,4,4,4.750954181913065e-05,COMPLETE
860,860,0.011593120940658567,2024-04-30 15:47:19.108229,2024-04-30 15:50:43.871963,0 days 00:03:24.763734,0.8866978267173095,0.5233970599681935,896,0.0007577828744674117,4,4,5.7811555609348385e-05,COMPLETE
861,861,0.009016255372369187,2024-04-30 15:48:14.056193,2024-04-30 15:50:15.646922,0 days 00:02:01.590729,0.8864251623554327,0.9547860557381548,896,0.0011002113491769406,4,4,4.716817139631486e-05,COMPLETE
862,862,0.010150071150861133,2024-04-30 15:48:35.987878,2024-04-30 15:56:02.990607,0 days 00:07:27.002729,0.888093319402038,0.972659735350497,896,0.001079750593455699,4,4,8.937689317750794e-05,COMPLETE
863,863,0.008434889739322843,2024-04-30 15:48:46.040604,2024-04-30 15:50:58.960861,0 days 00:02:12.920257,0.8888381265071137,0.9751729012363066,896,0.0010932781046897632,4,4,5.4771747390598034e-05,COMPLETE
864,864,0.00947815536428646,2024-04-30 15:49:15.973105,2024-04-30 15:51:11.365549,0 days 00:01:55.392444,0.8704385982782668,0.953958876845905,896,0.0011171883414224145,4,4,5.434951030023175e-05,COMPLETE
865,865,0.008007367810806928,2024-04-30 15:50:15.713383,2024-04-30 15:52:10.040870,0 days 00:01:54.327487,0.8658802827875122,0.976064653695527,896,0.0006028129986638967,4,3,5.771320316630541e-05,COMPLETE
866,866,0.008891466234959823,2024-04-30 15:50:43.931665,2024-04-30 15:54:13.493272,0 days 00:03:29.561607,0.8709970919627373,0.9758360228056906,896,0.0006015421592059216,4,4,5.455004133915146e-05,COMPLETE
867,867,0.032215107490360995,2024-04-30 15:50:59.090988,2024-04-30 15:53:09.820203,0 days 00:02:10.729215,0.8670554362523647,0.9562067061688027,768,0.0029062401964892216,4,4,4.9779521922068876e-05,COMPLETE
868,868,0.009476763452302455,2024-04-30 15:51:11.456830,2024-04-30 15:53:03.114597,0 days 00:01:51.657767,0.8751317228819717,0.9312323519742712,768,0.0006128991595542733,4,4,4.9486749132552974e-05,COMPLETE
869,869,0.009490457577106757,2024-04-30 15:52:10.099493,2024-04-30 15:54:08.014848,0 days 00:01:57.915355,0.8727691206458613,0.9247093880844175,768,0.0005580043990549722,4,4,2.699961025725736e-05,COMPLETE
870,870,0.008177901098093429,2024-04-30 15:53:03.188889,2024-04-30 15:54:54.226383,0 days 00:01:51.037494,0.8999290172715789,0.9714737018450305,768,0.0009719125125309137,4,4,5.257986454172614e-05,COMPLETE
871,871,0.008359510882947094,2024-04-30 15:53:09.922515,2024-04-30 15:55:18.480863,0 days 00:02:08.558348,0.8792705037695594,0.9199567136269486,768,0.0009793597853737061,4,4,5.179499354410251e-05,COMPLETE
872,872,0.00861051230937307,2024-04-30 15:54:08.108384,2024-04-30 15:56:09.920767,0 days 00:02:01.812383,0.8812363642031157,0.9702339888526698,896,0.0009575982993134395,4,4,4.44038043908437e-05,COMPLETE
873,873,0.007425723651835284,2024-04-30 15:54:13.587420,2024-04-30 15:57:44.455716,0 days 00:03:30.868296,0.8996049093934846,0.9712566340723269,896,0.0009968046412253211,4,4,4.403039182268443e-05,COMPLETE
874,874,0.02284602386256059,2024-04-30 15:54:54.295819,2024-04-30 15:56:50.363709,0 days 00:01:56.067890,0.8803033576381751,0.9834028270364723,896,0.0010125835684987965,4,4,4.42376658724362e-05,COMPLETE
875,875,0.009267759108230536,2024-04-30 15:55:18.566314,2024-04-30 15:57:21.363656,0 days 00:02:02.797342,0.8883936586894672,0.9850660768620357,896,0.00022795844091556881,4,3,4.408055343048739e-05,COMPLETE
876,876,0.00931798665909282,2024-04-30 15:56:03.255780,2024-04-30 16:03:57.261831,0 days 00:07:54.006051,0.8994724101441427,0.9847441948650669,896,0.00023897410853112905,16,4,4.362122904617544e-05,COMPLETE
877,877,0.008334488480944525,2024-04-30 15:56:09.984738,2024-04-30 15:58:09.050832,0 days 00:01:59.066094,0.89108959547312,0.985230027782115,896,0.0007529445744271276,16,4,4.732817140615181e-05,COMPLETE
878,878,0.009637707904852057,2024-04-30 15:56:50.424473,2024-04-30 15:58:41.978709,0 days 00:01:51.554236,0.8927555994389631,0.9594209459508017,768,0.0012226983418591893,4,4,4.7221120667439664e-05,COMPLETE
879,879,0.009626117311176154,2024-04-30 15:56:56.312863,2024-04-30 16:14:51.532373,0 days 00:17:55.219510,0.8892401024676633,0.9620752708297579,896,0.0002658692797831247,16,4,4.7608060791706774e-05,COMPLETE
880,880,0.008513290273807782,2024-04-30 15:57:21.455254,2024-04-30 15:59:26.908928,0 days 00:02:05.453674,0.8927897129345165,0.9595307659617943,512,0.0007489651546933993,8,4,4.6717953528517755e-05,COMPLETE
881,881,0.009844978976978625,2024-04-30 15:57:44.534748,2024-04-30 16:01:28.890314,0 days 00:03:44.355566,0.8941202820224786,0.9582980437392564,896,0.0012233207541278305,4,4,4.2648375566745084e-05,COMPLETE
882,882,0.02072084328216134,2024-04-30 15:58:09.105903,2024-04-30 16:00:07.379493,0 days 00:01:58.273590,0.5861398379685755,0.9584173090218073,896,0.0011554582297362635,4,4,4.227436123801441e-05,COMPLETE
883,883,0.02281775800874094,2024-04-30 15:58:42.037667,2024-04-30 16:00:36.255102,0 days 00:01:54.217435,0.8997962554460095,0.9569415493288387,896,0.0016515483809571665,4,4,4.2610624608998306e-05,COMPLETE
884,884,0.03203992939098573,2024-04-30 15:59:27.025115,2024-04-30 16:01:39.050648,0 days 00:02:12.025533,0.8990631376117195,0.9631896693243861,896,0.0017312909239097242,4,4,4.2609013463181e-05,COMPLETE
885,885,0.03540010659983664,2024-04-30 16:00:07.436093,2024-04-30 16:02:08.533873,0 days 00:02:01.097780,0.7093381161255063,0.9489473103176642,896,0.0016523343193844066,4,4,3.7394010420274535e-05,COMPLETE
886,886,0.030526009319729104,2024-04-30 16:00:36.386533,2024-04-30 16:02:32.002229,0 days 00:01:55.615696,0.8847291853697401,0.9650046980755417,896,0.0012536979187415314,4,4,4.370373474975698e-05,COMPLETE
887,887,0.00811165256941796,2024-04-30 16:01:28.950664,2024-04-30 16:05:20.416819,0 days 00:03:51.466155,0.8998444566124613,0.9463042119301022,896,0.0007633117477357581,4,4,3.798834274227922e-05,COMPLETE
888,888,0.008182652750217812,2024-04-30 16:01:39.165906,2024-04-30 16:03:51.052836,0 days 00:02:11.886930,0.8994770340752736,0.7473726716112047,896,0.0007387654269984192,4,4,9.904220340622289e-05,COMPLETE
889,889,0.008323400722840777,2024-04-30 16:02:08.625885,2024-04-30 16:04:10.146187,0 days 00:02:01.520302,0.885465359807768,0.968418111837744,896,0.000734501040762282,4,4,9.929814653331209e-05,COMPLETE
890,890,0.008233081319599182,2024-04-30 16:02:32.109012,2024-04-30 16:04:28.236943,0 days 00:01:56.127931,0.8866844208288673,0.9703600223613956,896,0.0007616196908254505,4,4,4.509789599074947e-05,COMPLETE
891,891,0.008667718042575177,2024-04-30 16:03:51.163659,2024-04-30 16:06:04.302899,0 days 00:02:13.139240,0.8996335483151633,0.9688155130098018,896,0.0004575173315024449,4,4,4.4986394616296704e-05,COMPLETE
892,892,0.007957966869205108,2024-04-30 16:03:57.375506,2024-04-30 16:10:51.219949,0 days 00:06:53.844443,0.8997405569585251,0.9704709676046605,896,0.0007913041646771438,4,4,4.4930464787426935e-05,COMPLETE
893,893,0.008911369666779712,2024-04-30 16:04:10.210929,2024-04-30 16:06:11.719416,0 days 00:02:01.508487,0.8999500553896089,0.944140103276759,896,0.00046701487086091623,4,4,4.598767060798094e-05,COMPLETE
894,894,0.009050429728107922,2024-04-30 16:04:28.347933,2024-04-30 16:06:24.027398,0 days 00:01:55.679465,0.8747907589814083,0.945569457384607,896,0.0004974131505781861,4,4,4.5705030637894386e-05,COMPLETE
895,895,0.009867884750877107,2024-04-30 16:05:20.550836,2024-04-30 16:08:37.697652,0 days 00:03:17.146816,0.8763546174551035,0.9493509093122203,896,0.0003937285545872422,4,4,4.521615718444464e-05,COMPLETE
896,896,0.008769522997595015,2024-04-30 16:06:04.389471,2024-04-30 16:08:05.885355,0 days 00:02:01.495884,0.8768884815760504,0.6699268836788239,128,0.0009802178572646072,4,4,4.554658694874142e-05,COMPLETE
897,897,0.009824506962647686,2024-04-30 16:06:11.794629,2024-04-30 16:08:02.561012,0 days 00:01:50.766383,0.8752151683875716,0.6215886144190625,128,0.0010164661474532607,4,4,3.9691876671798954e-05,COMPLETE
898,898,0.00805751271989374,2024-04-30 16:06:24.106437,2024-04-30 16:07:36.268030,0 days 00:01:12.161593,0.879583040018569,0.975222889266835,384,0.001003157853528454,4,2,3.97949538446472e-05,COMPLETE
899,899,0.008322753655236392,2024-04-30 16:07:36.379832,2024-04-30 16:09:28.027612,0 days 00:01:51.647780,0.8881896875300306,0.9764010744814047,768,0.0011633151159432923,4,4,3.423507873653818e-05,COMPLETE
900,900,0.007881571488350114,2024-04-30 16:08:02.618853,2024-04-30 16:10:02.319749,0 days 00:01:59.700896,0.8879251278111747,0.977478720800468,768,0.0012701589612330534,8,4,4.829017855718536e-05,COMPLETE
901,901,0.009860206447799743,2024-04-30 16:08:05.939185,2024-04-30 16:10:06.380911,0 days 00:02:00.441726,0.8881297711702374,0.9765947185816026,768,0.0012772634859986834,8,3,4.8413190147577634e-05,COMPLETE
902,902,0.0088338298154632,2024-04-30 16:08:37.772130,2024-04-30 16:11:08.882920,0 days 00:02:31.110790,0.8890811363061888,0.9793471474678767,768,0.001266704486030648,8,3,3.588636230857831e-05,COMPLETE
903,903,0.00855609392586015,2024-04-30 16:09:28.086900,2024-04-30 16:11:05.979815,0 days 00:01:37.892915,0.8887070145811324,0.967218336138611,768,0.0008507975323754581,8,3,4.872177214021022e-05,COMPLETE
904,904,0.02880058767378846,2024-04-30 16:10:02.376651,2024-04-30 16:11:46.392168,0 days 00:01:44.015517,0.54122266701469,0.9644655061495665,768,0.0008463122508502538,8,3,7.99484195048339e-05,COMPLETE
905,905,0.008128017433052198,2024-04-30 16:10:06.445636,2024-04-30 16:12:01.637147,0 days 00:01:55.191511,0.8917594262955424,0.9643806927180186,896,0.0008561669641775138,8,3,4.132459071451486e-05,COMPLETE
906,906,0.013003005295411332,2024-04-30 16:10:51.291663,2024-04-30 16:15:25.196135,0 days 00:04:33.904472,0.6116180800800686,0.9566862126376046,768,0.0005836013029465585,8,3,4.735516280468367e-05,COMPLETE
907,907,0.009408873237782356,2024-04-30 16:11:06.067636,2024-04-30 16:12:47.519702,0 days 00:01:41.452066,0.8516275426584343,0.958174961894082,896,0.0005838005553391607,8,3,4.101987947739153e-05,COMPLETE
908,908,0.009861022816543585,2024-04-30 16:11:09.138521,2024-04-30 16:13:41.827515,0 days 00:02:32.688994,0.8529034216721101,0.9556228731659048,896,0.0006070857671415901,8,3,4.096034231158274e-05,COMPLETE
909,909,0.03514843227672371,2024-04-30 16:11:46.473686,2024-04-30 16:13:31.511844,0 days 00:01:45.038158,0.8630762158157864,0.9334773413677021,896,0.004619038289228957,8,3,4.110617603173601e-05,COMPLETE
910,910,0.040361144438837517,2024-04-30 16:12:01.713932,2024-04-30 16:13:56.123830,0 days 00:01:54.409898,0.865082218418411,0.9550614583761917,896,0.004089468782116312,8,3,4.706999458226372e-05,COMPLETE
911,911,0.009692860378186296,2024-04-30 16:12:47.784066,2024-04-30 16:14:22.478523,0 days 00:01:34.694457,0.8619038658855268,0.9536572975691018,384,0.0006478137740757737,8,3,4.7375937076578314e-05,COMPLETE
912,912,0.009530193946481524,2024-04-30 16:13:31.602279,2024-04-30 16:15:14.561298,0 days 00:01:42.959019,0.8819768755086695,0.9902150741937824,512,0.0010755519942258797,8,3,4.683795591195188e-05,COMPLETE
913,913,0.01514844090407674,2024-04-30 16:13:41.902652,2024-04-30 16:15:32.442820,0 days 00:01:50.540168,0.6243152706124577,0.9873319707600763,384,0.0011118572772216401,16,2,4.998945960019376e-05,COMPLETE
914,914,0.008492957216030333,2024-04-30 16:13:56.184251,2024-04-30 16:15:41.317648,0 days 00:01:45.133397,0.8823815514592425,0.9896238283445515,384,0.0010817353446192044,8,2,5.012472557764421e-05,COMPLETE
915,915,0.032230329711909415,2024-04-30 16:14:22.609360,2024-04-30 16:16:06.208274,0 days 00:01:43.598914,0.8817802450675616,0.9907480116697417,640,0.0015140462816191002,16,3,5.011395364203195e-05,COMPLETE
916,916,0.009414628922165214,2024-04-30 16:14:51.599138,2024-04-30 16:26:26.068063,0 days 00:11:34.468925,0.8817968784104403,0.988998191480717,512,0.0015047460377624737,8,3,5.009617900033216e-05,COMPLETE
917,917,0.04779442714212777,2024-04-30 16:15:14.652915,2024-04-30 16:16:57.077305,0 days 00:01:42.424390,0.6181634910329072,0.9904484231317013,768,0.0015462040811206848,8,2,5.0306288150892886e-05,COMPLETE
918,918,0.008895622409106074,2024-04-30 16:15:25.492486,2024-04-30 16:19:14.260570,0 days 00:03:48.768084,0.8817123287580663,0.9890030207562865,640,0.0010599460926857096,8,2,5.0587857686133035e-05,COMPLETE
919,919,0.030954213691996288,2024-04-30 16:15:32.527259,2024-04-30 16:17:52.891800,0 days 00:02:20.364541,0.8805995354976721,0.979786274010473,768,0.0014915502680401265,8,3,4.270487157134961e-05,COMPLETE
920,920,0.007810653659043374,2024-04-30 16:15:41.414454,2024-04-30 16:17:34.688976,0 days 00:01:53.274522,0.891886856370858,0.9788056820138274,768,0.0009140166031361249,8,3,4.2975826692346016e-05,COMPLETE
921,921,0.010457310505066212,2024-04-30 16:16:06.319385,2024-04-30 16:17:48.004139,0 days 00:01:41.684754,0.8220781275333845,0.9799839202199572,768,0.000907416700590264,8,3,4.390234070796396e-05,COMPLETE
922,922,0.007963077394993275,2024-04-30 16:16:57.166649,2024-04-30 16:18:47.408152,0 days 00:01:50.241503,0.8930990764916596,0.9783490563558601,896,0.0009248491578288585,8,3,5.3140302604774906e-05,COMPLETE
923,923,0.008332566948793023,2024-04-30 16:17:34.866053,2024-04-30 16:19:35.942107,0 days 00:02:01.076054,0.8931414138652003,0.9395180484098248,896,0.0009338956600809187,8,3,3.683377467024403e-05,COMPLETE
924,924,0.008078229734553145,2024-04-30 16:17:48.087764,2024-04-30 16:19:32.959999,0 days 00:01:44.872235,0.893143370002501,0.9700538195889161,896,0.0007227156627400491,8,3,1.1649163275874954e-05,COMPLETE
925,925,0.0078877492332065,2024-04-30 16:17:53.199966,2024-04-30 16:20:30.112346,0 days 00:02:36.912380,0.899711056629057,0.9381766085885467,896,0.0007186002843126177,4,3,5.2753411047641835e-05,COMPLETE
926,926,0.008322666340721247,2024-04-30 16:18:47.466840,2024-04-30 16:20:38.282846,0 days 00:01:50.816006,0.8938186961199205,0.936004904048554,896,0.0006466082837428281,4,3,3.76641002422534e-05,COMPLETE
927,927,0.008851009604492874,2024-04-30 16:19:14.457696,2024-04-30 16:24:32.577508,0 days 00:05:18.119812,0.8996135354761704,0.9315472728576141,896,0.0006932969182539556,4,3,4.5134065344274986e-05,COMPLETE
928,928,0.010889624870378218,2024-04-30 16:19:33.068273,2024-04-30 16:21:17.209639,0 days 00:01:44.141366,0.8735873226854233,0.9468883453590764,896,0.0013270972494779118,4,3,3.8413858907606096e-05,COMPLETE
929,929,0.009242622371263061,2024-04-30 16:19:36.263725,2024-04-30 16:21:35.620775,0 days 00:01:59.357050,0.8730702961519466,0.967162580292968,896,0.0012751894744021572,4,3,4.576951483802134e-05,COMPLETE
930,930,0.010778479598607723,2024-04-30 16:20:30.192679,2024-04-30 16:23:09.538838,0 days 00:02:39.346159,0.8754463212984427,0.638826681625223,896,0.0013291983709220394,4,3,3.3568871772181944e-05,COMPLETE
931,931,0.011617946061527445,2024-04-30 16:20:33.733245,2024-04-30 16:57:02.732268,0 days 00:36:28.999023,0.8999403885836647,0.9637906647143073,896,0.0012775703469499607,8,3,3.7687277723294395e-05,COMPLETE
932,932,0.03125914604326476,2024-04-30 16:20:38.377316,2024-04-30 16:22:29.194992,0 days 00:01:50.817676,0.8767097078543065,0.9662246438722039,1024,0.0013307782112007816,8,3,3.403507730259836e-05,COMPLETE
933,933,0.01462953533670861,2024-04-30 16:21:17.267888,2024-04-30 16:23:03.070949,0 days 00:01:45.803061,0.8720514103780119,0.9669153447664054,1024,0.0012039409145175295,8,3,3.412749298124553e-05,COMPLETE
934,934,0.026172617127820527,2024-04-30 16:21:35.724238,2024-04-30 16:23:34.159339,0 days 00:01:58.435101,0.8856660128459753,0.9987264777986465,1024,0.00033532122937826413,8,3,4.383157340673416e-05,COMPLETE
935,935,0.015578863642367966,2024-04-30 16:22:29.269818,2024-04-30 16:24:11.313943,0 days 00:01:42.044125,0.8999848639883484,0.9987977489357903,512,0.0003294537276628184,8,3,4.3342740774950705e-05,COMPLETE
936,936,0.009491675075756394,2024-04-30 16:23:03.143959,2024-04-30 16:24:37.166083,0 days 00:01:34.022124,0.899989742991587,0.9756165554551117,512,0.00035999597727126565,8,3,4.3763533766000096e-05,COMPLETE
937,937,0.04658868837924231,2024-04-30 16:23:09.598464,2024-04-30 16:25:34.917967,0 days 00:02:25.319503,0.8861216736193346,0.9987920700169917,512,0.001893457690914444,8,3,4.380696751355334e-05,COMPLETE
938,938,0.009028085134520289,2024-04-30 16:23:34.250890,2024-04-30 16:25:29.984281,0 days 00:01:55.733391,0.8859386739739683,0.9742677263374374,512,0.0005561124330378503,8,3,4.530974062130294e-05,COMPLETE
939,939,0.008072286751524452,2024-04-30 16:24:11.437570,2024-04-30 16:26:09.977408,0 days 00:01:58.539838,0.8999814250836162,0.9732423724643547,768,0.000525824443286616,8,4,4.589616696844957e-05,COMPLETE
940,940,0.012645319749266554,2024-04-30 16:24:32.641000,2024-04-30 16:31:01.139119,0 days 00:06:28.498119,0.6920513542696723,0.9738959871251562,768,0.0005031447960265748,8,4,4.885222816255125e-05,COMPLETE
941,941,0.008912757470461972,2024-04-30 16:24:37.284989,2024-04-30 16:26:29.909194,0 days 00:01:52.624205,0.8862822869234959,0.960128872467533,768,0.0010807040761524227,8,4,4.836585300068271e-05,COMPLETE
942,942,0.008691697697925231,2024-04-30 16:25:30.040378,2024-04-30 16:27:41.593151,0 days 00:02:11.552773,0.8857380546983273,0.9592089375384721,768,0.0011094458908304254,8,4,4.879830646905822e-05,COMPLETE
943,943,0.009137458698138659,2024-04-30 16:25:35.166015,2024-04-30 16:28:47.030503,0 days 00:03:11.864488,0.8828754477193473,0.9567425668904762,768,0.0011007863032071025,8,4,4.859362629640293e-05,COMPLETE
944,944,0.014903201233773004,2024-04-30 16:26:10.032770,2024-04-30 16:28:13.774864,0 days 00:02:03.742094,0.881775974949835,0.9595814680911857,1024,0.0010215733049910981,8,4,4.853933185055931e-05,COMPLETE
945,945,0.008610932112094901,2024-04-30 16:26:26.214874,2024-04-30 16:41:53.983213,0 days 00:15:27.768339,0.8911423334971494,0.9590490491950207,128,0.0010724271194403534,8,4,4.814717463007737e-05,COMPLETE
946,946,0.009272673110844511,2024-04-30 16:26:30.187518,2024-04-30 16:27:56.466907,0 days 00:01:26.279389,0.8897106012511434,0.9491757124463067,128,0.0008193283431525657,8,3,4.828794485771629e-05,COMPLETE
947,947,0.008149200870990109,2024-04-30 16:27:41.650940,2024-04-30 16:29:39.001362,0 days 00:01:57.350422,0.8920595720439795,0.9477897521479888,128,0.0008206003874521233,8,3,4.0463192533613796e-05,COMPLETE
948,948,0.0075202847657588135,2024-04-30 16:27:56.533291,2024-04-30 16:29:40.004943,0 days 00:01:43.471652,0.8927739812571841,0.9671600839573626,1024,0.0008196094379629621,8,3,4.0294888318758786e-05,COMPLETE
949,949,0.03295307171035122,2024-04-30 16:28:13.837558,2024-04-30 16:30:04.410752,0 days 00:01:50.573194,0.891870022728789,0.9795072215148642,1024,0.00716910446832421,8,3,4.007562490233792e-05,COMPLETE
950,950,0.007677353565778696,2024-04-30 16:28:47.102469,2024-04-30 16:31:21.213579,0 days 00:02:34.111110,0.8919460503003537,0.8500219559539959,1024,0.0008016424467265273,8,3,4.026852372097006e-05,COMPLETE
951,951,0.008479335561023775,2024-04-30 16:29:39.065570,2024-04-30 16:31:40.212123,0 days 00:02:01.146553,0.8935084125439557,0.7900683369091172,1024,0.0007887042415712276,8,3,5.198037653869475e-05,COMPLETE
952,952,0.007713938984632879,2024-04-30 16:29:40.120097,2024-04-30 16:31:27.192350,0 days 00:01:47.072253,0.89276205204055,0.9819968081140797,1024,0.0006119602130608513,8,3,3.86817492395424e-05,COMPLETE
953,953,0.008794241359062267,2024-04-30 16:30:04.474515,2024-04-30 16:31:56.125785,0 days 00:01:51.651270,0.8997849979992302,0.9679806780611708,896,0.0005514178741597771,8,3,3.841380496859324e-05,COMPLETE
954,954,0.011971790835390359,2024-04-30 16:31:01.199290,2024-04-30 16:36:32.493608,0 days 00:05:31.294318,0.8997454245067611,0.6064412041679719,896,0.00011340528338355318,8,3,3.828652050452234e-05,COMPLETE
955,955,0.009219620536077461,2024-04-30 16:31:21.288283,2024-04-30 16:34:03.164839,0 days 00:02:41.876556,0.8933276805641219,0.7587086220613238,1024,0.0006163575353238765,8,3,4.083050441387613e-05,COMPLETE
956,956,0.010503758263100923,2024-04-30 16:31:27.562396,2024-04-30 16:33:14.794352,0 days 00:01:47.231956,0.8995386652748235,0.7906206403695293,1024,0.00012868847371493605,8,3,3.93110841319818e-05,COMPLETE
957,957,0.010030645292526457,2024-04-30 16:31:40.277894,2024-04-30 16:33:42.577420,0 days 00:02:02.299526,0.8997046477842384,0.8894835131022119,1024,0.0002258034293398367,4,3,3.687035403824099e-05,COMPLETE
958,958,0.010495482941936234,2024-04-30 16:31:56.197219,2024-04-30 16:33:48.608468,0 days 00:01:52.411249,0.8999730487966984,0.8508702672278668,1024,0.00018925775955256588,4,3,3.951453698862157e-05,COMPLETE
959,959,0.0503467024824062,2024-04-30 16:33:14.859447,2024-04-30 16:35:06.037749,0 days 00:01:51.178302,0.8927184966382697,0.9832458750173609,1024,0.008234946777126675,4,3,8.325935795032354e-05,COMPLETE
960,960,0.008668520485829095,2024-04-30 16:33:42.858978,2024-04-30 16:35:50.440741,0 days 00:02:07.581763,0.8905095675226572,0.9097713201059853,1024,0.0007904375328325779,8,3,3.690511983347735e-05,COMPLETE
961,961,0.03137999444038837,2024-04-30 16:33:48.706245,2024-04-30 16:35:44.753464,0 days 00:01:56.047219,0.891362448245264,0.8953198736091429,1024,0.0023160212758315405,8,3,4.092268563269771e-05,COMPLETE
962,962,0.008188030198700243,2024-04-30 16:34:03.235184,2024-04-30 16:36:47.344784,0 days 00:02:44.109600,0.8815397639008329,0.9846279346567138,1024,0.000773457099657767,8,3,3.7285376829801385e-05,COMPLETE
963,963,0.008568474057320006,2024-04-30 16:35:06.149588,2024-04-30 16:36:53.256185,0 days 00:01:47.106597,0.8799855944528553,0.8840222003231728,1024,0.0007806603869395074,8,3,3.675927035082651e-05,COMPLETE
